score,edge,leg,k_size,max_$,kalshi,poly
0.5,0.05,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4031.99 USD,Will Meta (META) close above ___ end of July? | $560
0.5,0.05,polyYES+kalNO,0.0,0.0,Will the WTI close price be above 91.19 USD/ba,Will Meta (META) close above ___ end of July? | $560
0.5,0.05,polyYES+kalNO,0.0,0.0,Will the WTI close price be above 90.69 USD/ba,Will Meta (META) close above ___ end of July? | $560
0.5,0.05,polyYES+kalNO,0.0,0.0,Will the WTI close price be above 90.59 USD/ba,Will Meta (META) close above ___ end of July? | $560
0.5,0.05,polyYES+kalNO,0.0,0.0,Will the WTI close price be above 90.39 USD/ba,Will Meta (META) close above ___ end of July? | $560
0.5,0.05,kalYES+polyNO,500.0,25.0,Will the SILVER close price be above 57.899 US,Will Meta (META) close above ___ end of July? | $620
0.5,0.05,kalYES+polyNO,500.0,25.0,Will the WTI close price be above 92.99 USD/ba,Will Meta (META) close above ___ end of July? | $620
0.5,0.05,kalYES+polyNO,100.0,5.0,Will the SILVER close price be above 58.649 US,Will Meta (META) close above ___ end of July? | $660
0.5,0.05,kalYES+polyNO,500.0,25.0,Will the SILVER close price be above 58.149 US,Will Meta (META) close above ___ end of July? | $660
0.5,0.05,kalYES+polyNO,20.0,1.0,Will the WTI close price be above 94.29 USD/ba,Will Meta (META) close above ___ end of July? | $660
0.5,0.05,polyYES+kalNO,0.0,0.0,Will the WTI close price be above 92.89 USD/ba,Will Meta (META) close above ___ end of July? | $660
0.5,0.05,polyYES+kalNO,0.0,0.0,Will the WTI close price be above 93.39 USD/ba,What price will Plasma hit in 2026? | ↑ 1.20
0.5,0.05,kalYES+polyNO,500.0,25.0,Will the GOLD close price be above 4069.99 USD,What price will Plasma hit in 2026? | ↑ 0.24
0.5,0.05,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4017.99 USD,What price will Plasma hit in 2026? | ↑ 0.30
0.5,0.05,polyYES+kalNO,0.0,0.0,Will the WTI close price be above 93.19 USD/ba,What price will Plasma hit in 2026? | ↑ 0.60
0.5,0.05,polyYES+kalNO,0.0,0.0,Will the WTI close price be above 93.69 USD/ba,What price will $ANSEM hit in 2026? | ↑ $0.8
0.5,0.05,kalYES+polyNO,500.0,25.0,Will the WTI close price be above 93.69 USD/ba,What price will $ANSEM hit in 2026? | ↑ $0.6
0.5,0.05,polyYES+kalNO,0.0,0.0,Will the WTI close price be above 92.69 USD/ba,What price will $ANSEM hit in 2026? | ↑ $0.6
0.5,0.05,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 57.249 US,What price will $ANSEM hit in 2026? | ↓ $0.06
0.5,0.05,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4027.99 USD,What price will $ANSEM hit in 2026? | ↓ $0.06
0.5,0.05,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4021.99 USD,What price will $ANSEM hit in 2026? | ↓ $0.04
0.5,0.05,kalYES+polyNO,500.0,25.0,Will the SILVER close price be above 57.899 US,What price will $ANSEM hit in 2026? | ↓ $0.02
0.5,0.05,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4041.99 USD,What price will $ANSEM hit in 2026? | ↓ $0.02
0.5,0.05,kalYES+polyNO,500.0,25.0,Will the WTI close price be above 92.99 USD/ba,What price will $ANSEM hit in 2026? | ↓ $0.02
0.5,0.05,kalYES+polyNO,50.0,2.5,Will the SILVER close price be above 58.799 US,What price will $ANSEM hit in 2026? | ↓ $0.01
0.5,0.05,kalYES+polyNO,500.0,25.0,Will the GOLD close price be above 4065.99 USD,Bitcoin vs. Gold vs. S&P 500 in 2026 | Bitcoin
0.5,0.05,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4037.99 USD,Bitcoin vs. Gold vs. S&P 500 in 2026 | S&P 500
0.5,0.05,kalYES+polyNO,500.0,25.0,Will the GOLD close price be above 4055.99 USD,"Khamenei # posts July 24 - July 31, 2026? | <5"
0.5,0.05,kalYES+polyNO,50.0,2.5,Will the SILVER close price be above 58.699 US,"Khamenei # posts July 24 - July 31, 2026? | 5-9"
0.5,0.05,kalYES+polyNO,500.0,25.0,Will the SILVER close price be above 58.199 US,"Khamenei # posts July 24 - July 31, 2026? | 5-9"
0.5,0.05,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 57.899 US,"Khamenei # posts July 24 - July 31, 2026? | 5-9"
0.5,0.05,kalYES+polyNO,500.0,25.0,Will the GOLD close price be above 4063.99 USD,"Khamenei # posts July 24 - July 31, 2026? | 5-9"
0.5,0.05,kalYES+polyNO,500.0,25.0,Will the WTI close price be above 93.79 USD/ba,"Khamenei # posts July 24 - July 31, 2026? | 5-9"
0.5,0.05,polyYES+kalNO,0.0,0.0,Will the WTI close price be above 92.99 USD/ba,"Khamenei # posts July 24 - July 31, 2026? | 5-9"
0.5,0.05,kalYES+polyNO,500.0,25.0,Will the SILVER close price be above 58.499 US,"Khamenei # posts July 24 - July 31, 2026? | 10-14"
0.5,0.05,kalYES+polyNO,500.0,25.0,Will the SILVER close price be above 58.449 US,"Khamenei # posts July 24 - July 31, 2026? | 10-14"
0.5,0.05,polyYES+kalNO,0.0,0.0,Will the WTI close price be above 91.89 USD/ba,"Khamenei # posts July 24 - July 31, 2026? | 20-24"
0.5,0.05,polyYES+kalNO,0.0,0.0,Will the WTI close price be above 93.69 USD/ba,"Khamenei # posts July 24 - July 31, 2026? | 30-34"
0.5,0.05,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 57.849 US,"Khamenei # posts July 24 - July 31, 2026? | 35-39"
0.5,0.05,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4051.99 USD,"Khamenei # posts July 24 - July 31, 2026? | 35-39"
0.5,0.05,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.149 US,"Khamenei # posts July 24 - July 31, 2026? | 40-44"
0.5,0.05,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.399 US,"Khamenei # posts July 24 - July 31, 2026? | 50-54"
0.5,0.05,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4067.99 USD,"Khamenei # posts July 24 - July 31, 2026? | 50-54"
0.5,0.05,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.399 US,"Khamenei # posts July 24 - July 31, 2026? | 55-59"
0.5,0.05,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4067.99 USD,"Khamenei # posts July 24 - July 31, 2026? | 55-59"
0.5,0.05,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.399 US,"Khamenei # posts July 24 - July 31, 2026? | 60+"
0.5,0.05,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4067.99 USD,"Khamenei # posts July 24 - July 31, 2026? | 60+"
0.67,0.049,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.499 US,XRP above ___ on July 24? | 1.40
0.67,0.049,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.449 US,XRP above ___ on July 24? | 1.40
0.67,0.049,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.499 US,XRP above ___ on July 24? | 1.50
0.67,0.049,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.449 US,XRP above ___ on July 24? | 1.50
0.67,0.049,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.499 US,XRP above ___ on July 24? | 1.60
0.67,0.049,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.449 US,XRP above ___ on July 24? | 1.60
0.67,0.049,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.499 US,"CZ # posts July 17 - July 24, 2026? | 60-79"
0.67,0.049,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.449 US,"CZ # posts July 17 - July 24, 2026? | 60-79"
0.67,0.049,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.499 US,"CZ # posts July 17 - July 24, 2026? | 80-99"
0.67,0.049,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.449 US,"CZ # posts July 17 - July 24, 2026? | 80-99"
0.67,0.049,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.499 US,XRP price on July 24? | <0.60
0.67,0.049,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.449 US,XRP price on July 24? | <0.60
0.67,0.049,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.499 US,XRP price on July 24? | 0.60-0.70
0.67,0.049,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.449 US,XRP price on July 24? | 0.60-0.70
0.67,0.049,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.499 US,XRP price on July 24? | 0.70-0.80
0.67,0.049,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.449 US,XRP price on July 24? | 0.70-0.80
0.67,0.049,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.499 US,XRP price on July 24? | 1.40-1.50
0.67,0.049,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.449 US,XRP price on July 24? | 1.40-1.50
0.67,0.049,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.499 US,XRP price on July 24? | >1.50
0.67,0.049,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.449 US,XRP price on July 24? | >1.50
0.67,0.049,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.499 US,Solana price on July 24? | <30
0.67,0.049,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.449 US,Solana price on July 24? | <30
0.67,0.049,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.499 US,Solana price on July 24? | 30-40
0.67,0.049,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.449 US,Solana price on July 24? | 30-40
0.67,0.049,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.499 US,Solana price on July 24? | 40-50
0.67,0.049,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.449 US,Solana price on July 24? | 40-50
0.67,0.049,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.499 US,Solana price on July 24? | 50-60
0.67,0.049,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.449 US,Solana price on July 24? | 50-60
0.67,0.049,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.199 US,XRP price on July 26? | 1.20-1.30
0.67,0.049,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4063.99 USD,XRP price on July 26? | 1.20-1.30
0.67,0.049,polyYES+kalNO,0.0,0.0,Will the WTI close price be above 93.79 USD/ba,XRP price on July 26? | 1.20-1.30
0.6,0.049,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.199 US,"CZ # posts July 24 - July 31, 2026? | 180-199"
0.5,0.049,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.499 US,"Bitcoin above ___ on July 24? | 70,000"
0.5,0.049,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.449 US,"Bitcoin above ___ on July 24? | 70,000"
0.5,0.049,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.499 US,"Bitcoin above ___ on July 24? | 72,000"
0.5,0.049,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.449 US,"Bitcoin above ___ on July 24? | 72,000"
0.5,0.049,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.499 US,"Bitcoin above ___ on July 24? | 74,000"
0.5,0.049,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.449 US,"Bitcoin above ___ on July 24? | 74,000"
0.5,0.049,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.499 US,What price will XRP hit in July? | ↑ 2.60
0.5,0.049,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.449 US,What price will XRP hit in July? | ↑ 2.60
0.5,0.049,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.499 US,What price will XRP hit in July? | ↓ 0.40
0.5,0.049,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.449 US,What price will XRP hit in July? | ↓ 0.40
0.5,0.049,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.499 US,"Ethereum above ___ on July 24? | 2,100"
0.5,0.049,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.449 US,"Ethereum above ___ on July 24? | 2,100"
0.5,0.049,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.499 US,"Ethereum above ___ on July 24? | 2,200"
0.5,0.049,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.449 US,"Ethereum above ___ on July 24? | 2,200"
0.5,0.049,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.499 US,"Ethereum above ___ on July 24? | 2,300"
0.5,0.049,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.449 US,"Ethereum above ___ on July 24? | 2,300"
0.5,0.049,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.499 US,"Bitcoin above ___ on July 25? | 74,000"
0.5,0.049,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.449 US,"Bitcoin above ___ on July 25? | 74,000"
0.5,0.049,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4067.99 USD,"What will Gold (XAUUSD) hit in July 2026? | ↑ $4,400"
0.5,0.049,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4053.99 USD,"What will Gold (XAUUSD) hit in July 2026? | ↓ $3,900"
0.5,0.049,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.399 US,What price will Solana hit in July? | ↓ 50
0.5,0.049,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4067.99 USD,What price will Solana hit in July? | ↓ 50
0.5,0.049,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.499 US,What price will Solana hit in July? | ↓ 30
0.5,0.049,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.449 US,What price will Solana hit in July? | ↓ 30
0.5,0.049,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.499 US,What price will Solana hit in July? | ↓ 20
0.5,0.049,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.449 US,What price will Solana hit in July? | ↓ 20
0.5,0.049,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.499 US,What price will Solana hit in July? | ↓ 10
0.5,0.049,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.449 US,What price will Solana hit in July? | ↓ 10
0.5,0.049,polyYES+kalNO,0.0,0.0,Will the WTI close price be above 92.29 USD/ba,What price will Solana hit in July? | ↑ 80
0.5,0.049,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.349 US,"Bitcoin above ___ on July 27? | 72,000"
0.5,0.049,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.499 US,"Bitcoin price on July 24? | <54,000"
0.5,0.049,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.449 US,"Bitcoin price on July 24? | <54,000"
0.5,0.049,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.499 US,"Bitcoin price on July 24? | 54,000-56,000"
0.5,0.049,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.449 US,"Bitcoin price on July 24? | 54,000-56,000"
0.5,0.049,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.499 US,"Bitcoin price on July 24? | 70,000-72,000"
0.5,0.049,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.449 US,"Bitcoin price on July 24? | 70,000-72,000"
0.5,0.049,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.399 US,"Bitcoin above ___ on July 28? | 76,000"
0.5,0.049,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4067.99 USD,"Bitcoin above ___ on July 28? | 76,000"
0.5,0.049,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.499 US,"CZ # posts July 17 - July 24, 2026? | 200+"
0.5,0.049,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.449 US,"CZ # posts July 17 - July 24, 2026? | 200+"
0.5,0.049,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.499 US,"Bitcoin above ___ on July 26? | 74,000"
0.5,0.049,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.449 US,"Bitcoin above ___ on July 26? | 74,000"
0.5,0.049,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.349 US,"Bitcoin price on July 26? | 56,000-58,000"
0.5,0.049,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.199 US,"Bitcoin price on July 26? | 60,000-62,000"
0.5,0.049,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4063.99 USD,"Bitcoin price on July 26? | 60,000-62,000"
0.5,0.049,polyYES+kalNO,0.0,0.0,Will the WTI close price be above 93.79 USD/ba,"Bitcoin price on July 26? | 60,000-62,000"
0.5,0.049,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.349 US,"Bitcoin price on July 26? | >74,000"
0.5,0.049,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4061.99 USD,What price will Hyperliquid hit in 2026? | ↓ 20
0.5,0.049,polyYES+kalNO,0.0,0.0,Will the WTI close price be above 93.59 USD/ba,What price will Hyperliquid hit in 2026? | ↓ 20
0.5,0.049,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.299 US,What price will Hyperliquid hit in 2026? | ↓ 8
0.5,0.049,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4065.99 USD,What price will Hyperliquid hit in 2026? | ↓ 8
0.5,0.049,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.499 US,"Ethereum above ___ on July 25? | 2,200"
0.5,0.049,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.449 US,"Ethereum above ___ on July 25? | 2,200"
0.5,0.049,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.499 US,What will Silver (XAGUSD) hit Week of July 20 2026? | ↓ 
0.5,0.049,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.449 US,What will Silver (XAGUSD) hit Week of July 20 2026? | ↓ 
0.5,0.049,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.499 US,"Khamenei # posts July 17 - July 24, 2026? | 45-49"
0.5,0.049,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.449 US,"Khamenei # posts July 17 - July 24, 2026? | 45-49"
0.5,0.049,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.499 US,"Khamenei # posts July 17 - July 24, 2026? | 50-54"
0.5,0.049,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.449 US,"Khamenei # posts July 17 - July 24, 2026? | 50-54"
0.5,0.049,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.499 US,"Khamenei # posts July 17 - July 24, 2026? | 55-59"
0.5,0.049,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.449 US,"Khamenei # posts July 17 - July 24, 2026? | 55-59"
0.5,0.049,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.499 US,"Khamenei # posts July 17 - July 24, 2026? | 60+"
0.5,0.049,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.449 US,"Khamenei # posts July 17 - July 24, 2026? | 60+"
0.5,0.049,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.499 US,"Ethereum price on July 24? | <1,400"
0.5,0.049,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.449 US,"Ethereum price on July 24? | <1,400"
0.5,0.049,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.499 US,"Ethereum price on July 24? | >2,300"
0.5,0.049,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.449 US,"Ethereum price on July 24? | >2,300"
0.5,0.049,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.499 US,What price will Solana hit on July 23? | ↑ 90
0.5,0.049,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.449 US,What price will Solana hit on July 23? | ↑ 90
0.5,0.049,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.499 US,What price will Solana hit on July 23? | ↓ 60
0.5,0.049,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.449 US,What price will Solana hit on July 23? | ↓ 60
0.5,0.049,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.499 US,What price will Solana hit on July 23? | ↓ 55
0.5,0.049,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.449 US,What price will Solana hit on July 23? | ↓ 55
0.5,0.049,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.499 US,Solana price on July 26? | 90-100
0.5,0.049,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.449 US,Solana price on July 26? | 90-100
0.5,0.049,kalYES+polyNO,500.0,24.5,Will the SILVER close price be above 57.149 US,"Ethereum above ___ on July 27? | 1,600"
0.5,0.049,kalYES+polyNO,500.0,24.5,Will the GOLD close price be above 4025.99 USD,"Ethereum above ___ on July 27? | 1,600"
0.5,0.049,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.399 US,"Ethereum above ___ on July 27? | 2,200"
0.5,0.049,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4067.99 USD,"Ethereum above ___ on July 27? | 2,200"
0.5,0.049,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.499 US,Solana price on July 24? | >120
0.5,0.049,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.449 US,Solana price on July 24? | >120
0.5,0.049,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.499 US,Solana above ___ on July 24? | 100
0.5,0.049,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.449 US,Solana above ___ on July 24? | 100
0.5,0.049,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.499 US,Solana above ___ on July 24? | 110
0.5,0.049,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.449 US,Solana above ___ on July 24? | 110
0.5,0.049,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.499 US,Solana above ___ on July 24? | 120
0.5,0.049,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.449 US,Solana above ___ on July 24? | 120
0.5,0.049,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.299 US,"Bitcoin price on July 29? | 74,000-76,000"
0.5,0.049,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4065.99 USD,"Bitcoin price on July 29? | 74,000-76,000"
0.5,0.049,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.499 US,Price of Dozen Eggs in July? | <$1.50
0.5,0.049,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.449 US,Price of Dozen Eggs in July? | <$1.50
0.5,0.049,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.499 US,Price of Dozen Eggs in July? | $1.50–$1.75
0.5,0.049,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.449 US,Price of Dozen Eggs in July? | $1.50–$1.75
0.5,0.049,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.499 US,Price of Dozen Eggs in July? | $2.75–$3.00
0.5,0.049,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.449 US,Price of Dozen Eggs in July? | $2.75–$3.00
0.5,0.049,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.349 US,"Ethereum above ___ on July 26? | 2,200"
0.5,0.049,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.499 US,What price will Solana hit July 20-26? | ↓ 40
0.5,0.049,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.449 US,What price will Solana hit July 20-26? | ↓ 40
0.5,0.049,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.499 US,What price will Solana hit July 20-26? | ↓ 30
0.5,0.049,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.449 US,What price will Solana hit July 20-26? | ↓ 30
0.5,0.049,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.499 US,What price will Solana hit July 20-26? | ↓ 20
0.5,0.049,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.449 US,What price will Solana hit July 20-26? | ↓ 20
0.5,0.049,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.499 US,What price will Solana hit July 20-26? | ↓ 10
0.5,0.049,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.449 US,What price will Solana hit July 20-26? | ↓ 10
0.5,0.049,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.499 US,"Ethereum price on July 25? | <1,400"
0.5,0.049,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.449 US,"Ethereum price on July 25? | <1,400"
0.5,0.049,kalYES+polyNO,500.0,24.5,Will the GOLD close price be above 4031.99 USD,"Ethereum above ___ on July 29? | 1,700"
0.5,0.049,kalYES+polyNO,500.0,24.5,Will the WTI close price be above 91.19 USD/ba,"Ethereum above ___ on July 29? | 1,700"
0.5,0.049,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.349 US,"Ethereum above ___ on July 29? | 2,400"
0.5,0.049,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 57.149 US,Will Meta (META) close above ___ end of July? | $540
0.5,0.049,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4025.99 USD,Will Meta (META) close above ___ end of July? | $540
0.5,0.049,polyYES+kalNO,0.0,0.0,Will the WTI close price be above 93.69 USD/ba,What price will Plasma hit in 2026? | ↑ 1.80
0.67,0.048,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.499 US,XRP above ___ on July 24? | 1.30
0.67,0.048,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.449 US,XRP above ___ on July 24? | 1.30
0.67,0.048,kalYES+polyNO,500.0,24.0,Will the SILVER close price be above 57.299 US,Solana above ___ on July 26? | 70
0.67,0.048,kalYES+polyNO,500.0,24.0,Will the WTI close price be above 91.09 USD/ba,Solana above ___ on July 26? | 70
0.67,0.048,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.349 US,Solana above ___ on July 26? | 90
0.67,0.048,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.499 US,XRP price on July 24? | 1.30-1.40
0.67,0.048,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.449 US,XRP price on July 24? | 1.30-1.40
0.67,0.048,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.499 US,Solana above ___ on July 24? | 90
0.67,0.048,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.449 US,Solana above ___ on July 24? | 90
0.67,0.048,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.499 US,How many 6.5 or above earthquakes July 20 - July 26? | >
0.67,0.048,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.449 US,How many 6.5 or above earthquakes July 20 - July 26? | >
0.67,0.048,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.499 US,"CZ # posts July 21 - July 28, 2026? | 60-79"
0.67,0.048,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.449 US,"CZ # posts July 21 - July 28, 2026? | 60-79"
0.67,0.048,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.149 US,Solana price on July 27? | 60-70
0.5,0.048,kalYES+polyNO,500.0,24.0,Will the SILVER close price be above 57.099 US,"Bitcoin above ___ on July 24? | 58,000"
0.5,0.048,kalYES+polyNO,500.0,24.0,Will the SILVER close price be above 57.049 US,"Bitcoin above ___ on July 24? | 58,000"
0.5,0.048,kalYES+polyNO,500.0,24.0,Will the GOLD close price be above 4023.99 USD,"Bitcoin above ___ on July 24? | 58,000"
